card_id,customer_id,card_type,credit_limit,used_amount,available_limit,reward_points,annual_fee,status
CC401054,C101054,StudentCard,251100.0,29238.89,221861.11,16361,0,Active
CC401260,C101260,StudentCard,44900.0,10458.11,34441.89,1796,499,Active
CC400535,C100535,SmartCard,97500.0,69723.46,27776.54,10804,499,Active
CC406569,C106569,StudentCard,159500.0,72534.58,86965.42,14772,999,Active
CC406962,C106962,StudentCard,148900.0,47827.9,101072.1,8319,499,Active
CC406933,C106933,FuelCard,123000.0,95967.4,27032.6,11144,2999,Active
CC409004,C109004,StudentCard,220800.0,8348.45,212451.55,18554,0,Active
CC401592,C101592,StudentCard,221700.0,17419.06,204280.94,12074,2999,Active
CC409582,C109582,CashbackCard,289200.0,99572.77,189627.23,16987,999,Active
CC406277,C106277,PremiumCard,168400.0,8084.07,160315.93,9025,0,Active
CC406171,C106171,SmartCard,160000.0,31892.65,128107.35,6259,0,Active
CC402597,C102597,PremiumCard,329700.0,251501.02,78198.98,7572,999,Active
CC403588,C103588,FuelCard,273500.0,57982.51,215517.49,16494,0,Active
CC401580,C101580,PremiumCard,100000.0,64748.61,35251.39,9957,0,Active
CC406651,C106651,PremiumCard,269100.0,111385.24,157714.76,1786,0,Active
CC400703,C100703,TravelCard,70500.0,34650.55,35849.45,2256,2999,Active
CC406136,C106136,CashbackCard,20000.0,4865.88,15134.12,18572,499,Active
CC400896,C100896,CashbackCard,280300.0,156427.15,123872.85,13601,999,Active
CC404915,C104915,StudentCard,117500.0,8490.25,109009.75,7911,499,Active
CC405828,C105828,StudentCard,146700.0,23342.55,123357.45,12073,0,Active
CC408212,C108212,StudentCard,279600.0,3288.21,276311.79,6281,2999,Active
CC409079,C109079,StudentCard,273700.0,567.51,273132.49,10411,499,Active
CC401119,C101119,TravelCard,225200.0,117985.36,107214.64,12204,499,Active
CC404694,C104694,TravelCard,237200.0,159652.18,77547.82,7314,999,Active
CC405645,C105645,PremiumCard,145200.0,58314.7,86885.3,12639,499,Active
CC409020,C109020,StudentCard,319500.0,243083.79,76416.21,16128,2999,Active
CC405350,C105350,CashbackCard,154500.0,56911.41,97588.59,3868,0,Active
CC401925,C101925,StudentCard,101500.0,50084.42,51415.58,7687,0,Active
CC406529,C106529,StudentCard,119900.0,46431.56,73468.44,1537,2999,Active
CC408764,C108764,TravelCard,300200.0,225732.95,74467.05,19559,0,Active
CC405004,C105004,SmartCard,154000.0,37735.66,116264.34,9930,499,Active
CC402032,C102032,TravelCard,186000.0,81410.64,104589.36,8401,2999,Active
CC404384,C104384,SmartCard,323600.0,137317.17,186282.83,4235,999,Active
CC404027,C104027,PremiumCard,145700.0,86909.61,58790.39,5300,0,Active
CC403181,C103181,SmartCard,157800.0,110772.44,47027.56,9305,2999,Active
CC404410,C104410,FuelCard,232000.0,88169.47,143830.53,7833,999,Active
CC400804,C100804,PremiumCard,244300.0,80750.07,163549.93,13480,999,Active
CC403143,C103143,CashbackCard,130400.0,6142.39,124257.61,9329,499,Active
CC409828,C109828,TravelCard,311000.0,201191.63,109808.37,8225,499,Active
CC403032,C103032,TravelCard,246000.0,114275.12,131724.88,4647,999,Active
CC405067,C105067,StudentCard,189100.0,102809.36,86290.64,16785,499,Active
CC407271,C107271,CashbackCard,152600.0,52034.78,100565.22,4363,999,Active
CC406778,C106778,StudentCard,172300.0,112451.25,59848.75,18905,999,Active
CC406475,C106475,TravelCard,68100.0,4436.14,63663.86,6526,499,Active
CC408046,C108046,CashbackCard,243200.0,105898.25,137301.75,7541,2999,Active
CC400336,C100336,CashbackCard,263800.0,152239.59,111560.41,6501,0,Active
CC404572,C104572,StudentCard,86800.0,43012.07,43787.93,11538,2999,Active
CC408621,C108621,StudentCard,260900.0,57741.98,203158.02,7551,2999,Active
CC407991,C107991,SmartCard,106700.0,8816.11,97883.89,6548,2999,Active
CC406018,C106018,StudentCard,313900.0,180546.37,133353.63,3830,0,Active
CC409019,C109019,TravelCard,239900.0,1752.49,238147.51,15872,0,Active
CC406098,C106098,PremiumCard,199400.0,7612.39,191787.61,6590,999,Active
CC409909,C109909,SmartCard,133600.0,29254.07,104345.93,12872,499,Active
CC409025,C109025,SmartCard,211800.0,117420.55,94379.45,1791,499,Active
CC407269,C107269,FuelCard,116000.0,21517.32,94482.68,789,999,Active
CC406086,C106086,FuelCard,281100.0,169766.28,111333.72,16060,2999,Active
CC404357,C104357,CashbackCard,221700.0,108256.75,113443.25,3587,999,Active
CC409786,C109786,TravelCard,44400.0,18278.34,26121.66,10665,0,Active
CC400070,C100070,TravelCard,109000.0,46263.2,62736.8,4983,999,Active
CC402235,C102235,CashbackCard,225300.0,12833.15,212466.85,11451,999,Active
CC405913,C105913,StudentCard,332600.0,102036.89,230563.11,10177,999,Active
CC402957,C102957,PremiumCard,79700.0,6472.59,73227.41,14801,999,Active
CC401553,C101553,FuelCard,235700.0,113884.96,121815.04,17280,499,Active
CC405318,C105318,PremiumCard,161500.0,50339.55,111160.45,778,2999,Active
CC402638,C102638,StudentCard,171000.0,92754.47,78245.53,11201,999,Active
CC404474,C104474,PremiumCard,285000.0,173785.26,111214.74,1716,0,Active
CC409207,C109207,SmartCard,117000.0,32253.75,84746.25,15672,499,Active
CC406987,C106987,CashbackCard,177100.0,3403.07,173696.93,16545,0,Active
CC400108,C100108,StudentCard,169900.0,128195.68,41704.32,2208,999,Active
CC405624,C105624,SmartCard,240200.0,25620.81,214579.19,11037,0,Active
CC406643,C106643,TravelCard,83000.0,55800.62,27199.38,18110,999,Active
CC402661,C102661,StudentCard,131100.0,104513.35,26586.65,14638,999,Active
CC401017,C101017,CashbackCard,161600.0,85100.02,76499.98,19677,2999,Active
CC407027,C107027,StudentCard,269400.0,95240.21,174159.79,9314,2999,Active
CC407985,C107985,StudentCard,319900.0,225384.28,94515.72,6756,0,Active
CC401933,C101933,PremiumCard,415100.0,190992.83,224107.17,8275,999,Active
CC402273,C102273,StudentCard,117100.0,53204.59,63895.41,13236,499,Active
CC400953,C100953,StudentCard,100100.0,48019.82,52080.18,17596,499,Active
CC401828,C101828,CashbackCard,345200.0,133835.58,211364.42,11631,499,Active
CC407936,C107936,FuelCard,177300.0,4647.01,172652.99,8044,499,Active
CC402229,C102229,CashbackCard,128400.0,425.53,127974.47,11126,2999,Active
CC407494,C107494,FuelCard,50200.0,37289.57,12910.43,5948,2999,Active
CC405368,C105368,PremiumCard,273300.0,147022.5,126277.5,4458,2999,Active
CC405177,C105177,PremiumCard,471500.0,105044.97,366455.03,2100,499,Active
CC407686,C107686,TravelCard,128600.0,46748.29,81851.71,18420,999,Active
CC402811,C102811,CashbackCard,108100.0,15136.65,92963.35,15783,499,Active
CC407966,C107966,CashbackCard,194200.0,74343.68,119856.32,16744,0,Active
CC402197,C102197,PremiumCard,60800.0,38903.81,21896.19,9955,0,Active
CC401075,C101075,PremiumCard,146100.0,112491.81,33608.19,5790,499,Active
CC403023,C103023,SmartCard,186900.0,13840.41,173059.59,18410,2999,Active
CC400435,C100435,CashbackCard,218500.0,167527.33,50972.67,17461,0,Active
CC400788,C100788,FuelCard,123000.0,5402.42,117597.58,5252,499,Active
CC403406,C103406,PremiumCard,241800.0,83864.7,157935.3,12368,2999,Active
CC405101,C105101,StudentCard,250200.0,9797.72,240402.28,1785,2999,Active
CC408988,C108988,TravelCard,98400.0,48664.43,49735.57,6193,2999,Active
CC401549,C101549,CashbackCard,115300.0,12556.82,102743.18,7356,499,Active
CC405651,C105651,SmartCard,192400.0,3319.98,189080.02,16440,499,Active
CC405216,C105216,SmartCard,326800.0,182422.9,144377.1,1788,2999,Active
CC406760,C106760,PremiumCard,148900.0,18256.9,130643.1,11183,0,Active
CC405012,C105012,FuelCard,211500.0,98290.4,113209.6,5166,999,Active
CC404866,C104866,PremiumCard,219800.0,47740.01,172059.99,4477,0,Active
CC409876,C109876,TravelCard,90800.0,39560.31,51239.69,4261,999,Active
CC404990,C104990,CashbackCard,146700.0,45590.79,101109.21,14878,0,Active
CC406022,C106022,TravelCard,118100.0,63533.0,54567.0,6711,999,Active
CC400132,C100132,CashbackCard,167800.0,41637.18,126162.82,3369,499,Active
CC400037,C100037,CashbackCard,186200.0,90557.28,95642.72,7910,999,Active
CC403524,C103524,TravelCard,175600.0,65904.64,109695.36,1895,2999,Active
CC406124,C106124,CashbackCard,47300.0,30315.7,16984.3,11150,0,Active
CC402498,C102498,TravelCard,377600.0,222710.55,154889.45,1674,499,Active
CC405749,C105749,TravelCard,165800.0,88064.97,77735.03,3904,499,Active
CC406911,C106911,StudentCard,77600.0,61972.68,15627.32,3029,0,Active
CC401469,C101469,FuelCard,62800.0,11984.82,50815.18,15665,0,Active
CC402500,C102500,TravelCard,276500.0,49763.03,226736.97,16615,2999,Active
CC404760,C104760,FuelCard,50900.0,20683.29,30216.71,12019,499,Active
CC406469,C106469,SmartCard,44200.0,12201.2,31998.8,17463,0,Active
CC400614,C100614,PremiumCard,226400.0,95571.4,130828.6,11247,499,Active
CC404922,C104922,TravelCard,206900.0,139923.11,66976.89,17461,499,Active
CC405915,C105915,CashbackCard,85100.0,15754.79,69345.21,18229,2999,Active
CC407481,C107481,StudentCard,177900.0,56975.22,120924.78,2832,2999,Active
CC404383,C104383,PremiumCard,29300.0,12669.6,16630.4,18963,999,Active
CC405995,C105995,FuelCard,150000.0,35729.55,114270.45,11087,0,Active
CC402608,C102608,TravelCard,160200.0,35021.62,125178.38,14731,2999,Active
CC409408,C109408,CashbackCard,356400.0,26189.19,330210.81,1388,999,Active
CC402959,C102959,PremiumCard,27000.0,15248.94,11751.06,3740,499,Active
CC406344,C106344,FuelCard,91600.0,56414.04,35185.96,6460,0,Active
CC402584,C102584,CashbackCard,54600.0,13924.3,40675.7,9437,499,Active
CC408994,C108994,PremiumCard,159100.0,95672.38,63427.62,11605,2999,Active
CC404764,C104764,SmartCard,232700.0,163849.45,68850.55,15627,0,Active
CC404602,C104602,CashbackCard,371100.0,20961.27,350138.73,14749,0,Active
CC407923,C107923,TravelCard,234100.0,90601.03,143498.97,2666,499,Active
CC408416,C108416,TravelCard,51100.0,23896.68,27203.32,9256,999,Active
CC402285,C102285,PremiumCard,46700.0,16475.87,30224.13,4394,499,Active
CC403469,C103469,SmartCard,256900.0,36935.97,219964.03,15921,499,Active
CC400163,C100163,CashbackCard,238600.0,70539.28,168060.72,8361,999,Active
CC403363,C103363,SmartCard,236200.0,115293.0,120907.0,3856,2999,Active
CC404345,C104345,CashbackCard,148200.0,22151.49,126048.51,19867,0,Active
CC403535,C103535,TravelCard,64600.0,49791.68,14808.32,11377,499,Active
CC406335,C106335,PremiumCard,139500.0,17821.34,121678.66,13019,0,Active
CC402727,C102727,SmartCard,25800.0,16535.98,9264.02,13801,2999,Active
CC408256,C108256,PremiumCard,195400.0,5707.95,189692.05,9195,0,Active
CC404010,C104010,FuelCard,267000.0,182762.97,84237.03,7584,2999,Active
CC401156,C101156,FuelCard,157500.0,120932.67,36567.33,7843,0,Active
CC404263,C104263,CashbackCard,76200.0,52249.83,23950.17,3339,499,Active
CC407409,C107409,StudentCard,73400.0,36642.02,36757.98,2302,2999,Active
CC403657,C103657,TravelCard,200400.0,7568.79,192831.21,5305,0,Active
CC407556,C107556,StudentCard,226000.0,76106.75,149893.25,3874,0,Active
CC401144,C101144,SmartCard,206300.0,43430.44,162869.56,2924,999,Active
CC402072,C102072,TravelCard,161700.0,128759.28,32940.72,8488,2999,Active
CC402691,C102691,CashbackCard,202900.0,118371.94,84528.06,17224,499,Active
CC409364,C109364,CashbackCard,141700.0,88090.29,53609.71,8874,999,Active
CC409541,C109541,PremiumCard,84700.0,60370.17,24329.83,12468,0,Active
CC406640,C106640,SmartCard,89500.0,35529.86,53970.14,6328,999,Active
CC405901,C105901,FuelCard,110800.0,15852.51,94947.49,2321,499,Active
CC405737,C105737,StudentCard,138300.0,92031.65,46268.35,1238,0,Active
CC408779,C108779,TravelCard,168300.0,44240.38,124059.62,1387,999,Active
CC401948,C101948,FuelCard,193100.0,1697.99,191402.01,16590,0,Active
CC404863,C104863,FuelCard,35300.0,2548.73,32751.27,9344,999,Active
CC406026,C106026,FuelCard,224600.0,74021.31,150578.69,7912,499,Active
CC409484,C109484,StudentCard,95700.0,3336.76,92363.24,15851,2999,Active
CC401189,C101189,CashbackCard,227400.0,44293.32,183106.68,3641,499,Active
CC408687,C108687,PremiumCard,298000.0,55627.04,242372.96,13769,2999,Active
CC400547,C100547,CashbackCard,406800.0,64471.63,342328.37,3632,999,Active
CC407464,C107464,PremiumCard,39000.0,19905.48,19094.52,1750,499,Active
CC402948,C102948,PremiumCard,212500.0,50856.71,161643.29,17233,2999,Active
CC403045,C103045,StudentCard,168500.0,45313.22,123186.78,18000,0,Active
CC406188,C106188,TravelCard,69100.0,3885.72,65214.28,9806,0,Active
CC400297,C100297,SmartCard,109300.0,16681.65,92618.35,19108,999,Active
CC400876,C100876,SmartCard,97000.0,31300.13,65699.87,2156,0,Active
CC403407,C103407,CashbackCard,265800.0,90694.34,175105.66,3222,0,Active
CC402378,C102378,FuelCard,283600.0,174557.17,109042.83,18831,999,Active
CC403494,C103494,CashbackCard,116100.0,18511.68,97588.32,10174,999,Active
CC402830,C102830,TravelCard,173300.0,43604.43,129695.57,2966,0,Active
CC403649,C103649,PremiumCard,186400.0,38886.76,147513.24,11142,2999,Active
CC400514,C100514,StudentCard,173700.0,15814.04,157885.96,14274,2999,Active
CC404762,C104762,PremiumCard,269700.0,147523.23,122176.77,2000,2999,Active
CC403071,C103071,SmartCard,378900.0,102291.13,276608.87,18725,2999,Active
CC400511,C100511,TravelCard,213400.0,24066.01,189333.99,19374,2999,Active
CC404717,C104717,SmartCard,176700.0,110025.47,66674.53,7395,2999,Active
CC402278,C102278,StudentCard,126800.0,88402.69,38397.31,5197,0,Active
CC401604,C101604,StudentCard,180300.0,82956.98,97343.02,9129,999,Active
CC409588,C109588,PremiumCard,138800.0,3885.84,134914.16,3975,499,Active
CC408870,C108870,SmartCard,338600.0,7245.68,331354.32,9648,499,Active
CC405551,C105551,TravelCard,258000.0,47011.74,210988.26,19700,999,Active
CC405629,C105629,StudentCard,387900.0,265615.0,122285.0,3156,0,Active
CC408039,C108039,TravelCard,161300.0,11931.09,149368.91,14531,2999,Active
CC401514,C101514,PremiumCard,170300.0,8338.06,161961.94,8255,0,Active
CC400385,C100385,FuelCard,94100.0,8777.74,85322.26,10242,999,Active
CC404179,C104179,PremiumCard,183700.0,24470.47,159229.53,8049,2999,Active
CC400757,C100757,TravelCard,191900.0,136533.74,55366.26,7962,2999,Active
CC403720,C103720,PremiumCard,65300.0,51668.21,13631.79,583,2999,Active
CC404454,C104454,SmartCard,199200.0,85299.79,113900.21,2092,2999,Active
CC408391,C108391,StudentCard,57800.0,25739.13,32060.87,13338,2999,Active
CC407067,C107067,StudentCard,118100.0,10885.85,107214.15,3036,499,Active
CC401467,C101467,PremiumCard,242200.0,11443.69,230756.31,12811,0,Active
CC402945,C102945,PremiumCard,251300.0,127153.0,124147.0,3422,0,Active
CC400143,C100143,FuelCard,51600.0,40999.16,10600.84,5718,2999,Active
CC406843,C106843,TravelCard,158200.0,115869.75,42330.25,12886,999,Active
CC403044,C103044,FuelCard,25800.0,10193.18,15606.82,3363,0,Active
CC404016,C104016,TravelCard,316400.0,62840.28,253559.72,5139,2999,Active
CC403136,C103136,CashbackCard,107100.0,59357.68,47742.32,13311,2999,Active
CC409660,C109660,StudentCard,232500.0,137688.99,94811.01,17223,499,Active
CC408886,C108886,CashbackCard,64000.0,4680.28,59319.72,8530,999,Active
CC408700,C108700,FuelCard,28200.0,2908.42,25291.58,17391,499,Active
CC402545,C102545,PremiumCard,51300.0,3799.62,47500.38,13007,0,Active
CC405217,C105217,TravelCard,87400.0,14153.01,73246.99,16255,2999,Active
CC407882,C107882,TravelCard,270200.0,156263.64,113936.36,6500,999,Active
CC407710,C107710,CashbackCard,161300.0,118333.64,42966.36,3997,999,Active
CC408189,C108189,SmartCard,67900.0,40817.27,27082.73,14260,2999,Active
CC408653,C108653,TravelCard,239700.0,183988.18,55711.82,3625,2999,Active
CC409907,C109907,CashbackCard,242200.0,91325.26,150874.74,15052,0,Active
CC408445,C108445,FuelCard,175700.0,69213.42,106486.58,14930,0,Active
CC402863,C102863,SmartCard,368400.0,61426.76,306973.24,16420,2999,Active
CC400516,C100516,TravelCard,247500.0,35758.76,211741.24,7019,2999,Active
CC401236,C101236,TravelCard,140200.0,110297.7,29902.3,14776,499,Active
CC408169,C108169,FuelCard,208800.0,140641.96,68158.04,14068,2999,Active
CC409848,C109848,FuelCard,348700.0,79491.34,269208.66,1987,499,Active
CC402351,C102351,CashbackCard,194000.0,143707.78,50292.22,81,499,Active
CC404726,C104726,PremiumCard,97700.0,306.22,97393.78,4512,999,Active
CC407599,C107599,SmartCard,143700.0,75704.41,67995.59,3423,999,Active
CC404090,C104090,StudentCard,402600.0,125830.75,276769.25,14234,499,Active
CC405685,C105685,SmartCard,202200.0,7246.17,194953.83,11872,999,Active
CC405677,C105677,FuelCard,144300.0,26434.49,117865.51,14620,0,Active
CC406765,C106765,FuelCard,150600.0,37982.76,112617.24,704,2999,Active
CC407908,C107908,SmartCard,82700.0,51288.11,31411.89,3685,499,Active
CC408855,C108855,CashbackCard,370300.0,132020.0,238280.0,16402,499,Active
CC400564,C100564,PremiumCard,97800.0,21296.29,76503.71,7256,2999,Active
CC408100,C108100,CashbackCard,93300.0,73636.34,19663.66,4786,2999,Active
CC404095,C104095,TravelCard,62500.0,21744.62,40755.38,12140,2999,Active
CC407399,C107399,StudentCard,161900.0,83652.47,78247.53,15977,0,Active
CC401921,C101921,FuelCard,367000.0,68386.94,298613.06,6294,2999,Active
CC402232,C102232,PremiumCard,280100.0,201082.23,79017.77,3548,999,Active
CC408317,C108317,FuelCard,242500.0,72928.46,169571.54,8845,0,Active
CC406772,C106772,FuelCard,325100.0,27729.86,297370.14,16924,999,Active
CC408421,C108421,TravelCard,120900.0,79339.55,41560.45,9336,999,Active
CC400249,C100249,SmartCard,71900.0,6142.25,65757.75,5978,0,Active
CC401266,C101266,TravelCard,145800.0,95433.6,50366.4,5817,2999,Active
CC400999,C100999,TravelCard,192600.0,77253.09,115346.91,8322,0,Active
CC400798,C100798,SmartCard,324600.0,166209.67,158390.33,12620,499,Active
CC403626,C103626,CashbackCard,341300.0,233774.96,107525.04,6079,2999,Active
CC404558,C104558,TravelCard,192100.0,130041.81,62058.19,17462,0,Active
CC401738,C101738,PremiumCard,108700.0,9938.23,98761.77,84,2999,Active
CC401470,C101470,SmartCard,263500.0,174116.15,89383.85,18807,499,Active
CC408694,C108694,CashbackCard,54300.0,33034.79,21265.21,17527,999,Active
CC407081,C107081,SmartCard,60800.0,25232.25,35567.75,11237,2999,Active
CC409470,C109470,SmartCard,170300.0,57765.6,112534.4,12988,499,Active
CC400330,C100330,PremiumCard,86200.0,11604.78,74595.22,14933,0,Active
CC407855,C107855,PremiumCard,372600.0,118189.49,254410.51,5794,0,Active
CC401902,C101902,CashbackCard,345900.0,61800.2,284099.8,1038,2999,Active
CC402966,C102966,PremiumCard,113400.0,6174.61,107225.39,15304,2999,Active
CC407988,C107988,PremiumCard,162800.0,1905.23,160894.77,15252,999,Active
CC407919,C107919,CashbackCard,204100.0,27943.43,176156.57,7451,999,Active
CC400963,C100963,FuelCard,168800.0,145.42,168654.58,2949,499,Active
CC407278,C107278,PremiumCard,226300.0,15769.59,210530.41,18537,0,Active
CC404229,C104229,StudentCard,211100.0,51678.21,159421.79,10792,999,Active
CC401643,C101643,TravelCard,106200.0,47198.97,59001.03,18951,0,Active
CC404640,C104640,SmartCard,410700.0,35297.81,375402.19,6614,499,Active
CC403507,C103507,FuelCard,121800.0,23836.86,97963.14,14193,2999,Active
CC400931,C100931,TravelCard,314500.0,140058.39,174441.61,2217,499,Active
CC404290,C104290,StudentCard,150200.0,58634.63,91565.37,19836,999,Active
CC404297,C104297,SmartCard,43400.0,31674.0,11726.0,9076,2999,Active
CC402699,C102699,TravelCard,240400.0,22010.88,218389.12,10726,499,Active
CC406693,C106693,StudentCard,212900.0,4390.27,208509.73,10632,2999,Active
CC400202,C100202,TravelCard,245900.0,102827.17,143072.83,7440,0,Active
CC404570,C104570,StudentCard,270100.0,45699.0,224401.0,11479,2999,Active
CC407129,C107129,FuelCard,47400.0,14841.76,32558.24,920,499,Active
CC406552,C106552,StudentCard,161200.0,23615.43,137584.57,17563,499,Active
